actual_arrival_datetime,actual_departure_datetime,actual_fuel_consumption_gm_per_mile,actual_windspeed_kts,arrival_delay_seconds,service_id,station,station_call_id
2050-07-14 19:23,2050-07-14 20:00,122.71,3,20,DZ_2,El Achir,DZ_2_205007141923
2050-07-14 21:11,2050-07-14 22:00,349.5,3,61,DZ_2,Messaad,DZ_2_205007142110
2050-07-14 22:48,2050-07-15 00:00,239.75,3,46,DZ_2,Ksar Chellala,DZ_2_205007142248
2050-07-15 00:55,2050-07-15 02:00,262.18,3,57,DZ_2,Cheraga,DZ_2_205007150054
2050-07-15 02:14,2050-07-15 03:00,74.85,3,16,DZ_2,Boumerdas,DZ_2_205007150213
2050-07-15 03:17,2050-07-15 04:00,84.78,3,22,DZ_2,Beni Douala,DZ_2_205007150316
2050-07-15 04:24,2050-07-15 05:00,122.71,3,31,DZ_2,El Achir,DZ_2_205007150423
2050-07-15 06:12,2050-07-15 07:00,366.98,3,91,DZ_2,Messaad,DZ_2_205007150610
2050-07-15 07:49,2050-07-15 09:00,216.01,3,61,DZ_2,Ksar Chellala,DZ_2_205007150748
2050-07-15 09:56,2050-07-15 11:00,259.47,3,79,DZ_2,Cheraga,DZ_2_205007150954
2050-07-15 11:14,2050-07-15 12:00,70.73,3,20,DZ_2,Boumerdas,DZ_2_205007151113
2050-07-15 12:17,2050-07-15 13:00,83.11,3,23,DZ_2,Beni Douala,DZ_2_205007151216
2050-07-15 13:24,2050-07-15 14:00,125.04,3,33,DZ_2,El Achir,DZ_2_205007151323
2050-07-15 15:12,2050-07-15 16:00,339.02,3,105,DZ_2,Messaad,DZ_2_205007151510
2050-07-15 16:49,2050-07-15 18:00,232.63,3,75,DZ_2,Ksar Chellala,DZ_2_205007151648
2050-07-15 18:56,2050-07-15 20:00,262.18,6,91,DZ_2,Cheraga,DZ_2_205007151854
2050-07-15 20:14,2050-07-15 21:00,68.67,6,23,DZ_2,Boumerdas,DZ_2_205007152013
2050-07-15 21:17,2050-07-15 22:00,85.62,6,29,DZ_2,Beni Douala,DZ_2_205007152116
2050-07-15 22:24,2050-07-15 23:00,112.19,6,41,DZ_2,El Achir,DZ_2_205007152223
2050-07-16 00:12,2050-07-16 01:00,370.47,6,127,DZ_2,Messaad,DZ_2_205007160010
2050-07-16 01:49,2050-07-16 03:00,256.37,6,85,DZ_2,Ksar Chellala,DZ_2_205007160148
2050-07-16 03:56,2050-07-16 05:00,283.8,3,86,DZ_2,Cheraga,DZ_2_205007160354
2050-07-16 05:14,2050-07-16 06:00,64.55,3,21,DZ_2,Boumerdas,DZ_2_205007160513
2050-07-16 06:17,2050-07-16 07:00,91.5,3,26,DZ_2,Beni Douala,DZ_2_205007160616
2050-07-16 07:24,2050-07-16 08:00,105.18,3,35,DZ_2,El Achir,DZ_2_205007160723
2050-07-16 09:12,2050-07-16 10:00,342.51,3,104,DZ_2,Messaad,DZ_2_205007160910
2050-07-16 10:49,2050-07-16 12:00,246.87,3,66,DZ_2,Ksar Chellala,DZ_2_205007161048
2050-07-16 12:55,2050-07-16 14:00,286.5,3,75,DZ_2,Cheraga,DZ_2_205007161254
2050-07-16 14:14,2050-07-16 15:00,74.17,3,17,DZ_2,Boumerdas,DZ_2_205007161413
2050-07-16 15:17,2050-07-16 16:00,88.98,3,22,DZ_2,Beni Douala,DZ_2_205007161516
2050-07-16 16:24,2050-07-16 17:00,115.7,3,31,DZ_2,El Achir,DZ_2_205007161623
2050-07-16 18:12,2050-07-16 19:00,339.02,3,97,DZ_2,Messaad,DZ_2_205007161810
2050-07-16 19:49,2050-07-16 21:00,249.24,3,64,DZ_2,Ksar Chellala,DZ_2_205007161948
2050-07-16 21:55,2050-07-16 23:00,294.61,3,76,DZ_2,Cheraga,DZ_2_205007162154
2050-07-16 23:14,2050-07-17 00:00,62.49,3,19,DZ_2,Boumerdas,DZ_2_205007162313
2050-07-17 00:17,2050-07-17 01:00,82.27,3,24,DZ_2,Beni Douala,DZ_2_205007170016
2050-07-17 01:24,2050-07-17 02:00,107.52,3,32,DZ_2,El Achir,DZ_2_205007170123
2050-07-17 03:12,2050-07-17 04:00,318.05,3,77,DZ_2,Messaad,DZ_2_205007170310
2050-07-17 04:48,2050-07-17 06:00,235.0,3,53,DZ_2,Ksar Chellala,DZ_2_205007170448
2050-07-17 06:55,2050-07-17 08:00,248.66,3,52,DZ_2,Cheraga,DZ_2_205007170654
2050-07-17 08:14,2050-07-17 09:00,72.11,3,16,DZ_2,Boumerdas,DZ_2_205007170813
2050-07-17 09:17,2050-07-17 10:00,79.75,3,16,DZ_2,Beni Douala,DZ_2_205007170916
2050-07-17 10:24,2050-07-17 11:00,127.38,3,22,DZ_2,El Achir,DZ_2_205007171023
2050-07-17 12:11,2050-07-17 13:00,373.97,3,68,DZ_2,Messaad,DZ_2_205007171210
2050-07-17 13:48,2050-07-17 15:00,242.12,3,44,DZ_2,Ksar Chellala,DZ_2_205007171348
2050-07-17 15:55,2050-07-17 17:00,283.8,3,48,DZ_2,Cheraga,DZ_2_205007171554
2050-07-17 17:14,2050-07-17 18:00,65.93,3,13,DZ_2,Boumerdas,DZ_2_205007171713
2050-07-17 18:17,2050-07-17 19:00,80.59,3,18,DZ_2,Beni Douala,DZ_2_205007171816
2050-07-17 19:24,2050-07-17 20:00,123.88,3,28,DZ_2,El Achir,DZ_2_205007171923
2050-07-17 21:12,2050-07-17 22:00,332.03,3,86,DZ_2,Messaad,DZ_2_205007172110
2050-07-17 22:49,2050-07-18 00:00,220.76,3,59,DZ_2,Ksar Chellala,DZ_2_205007172248
2050-07-18 00:55,2050-07-18 02:00,270.29,3,70,DZ_2,Cheraga,DZ_2_205007180054
2050-07-18 02:14,2050-07-18 03:00,71.42,3,19,DZ_2,Boumerdas,DZ_2_205007180213
2050-07-18 03:17,2050-07-18 04:00,79.75,3,25,DZ_2,Beni Douala,DZ_2_205007180316
2050-07-18 04:24,2050-07-18 05:00,125.04,6,41,DZ_2,El Achir,DZ_2_205007180423
2050-07-18 06:12,2050-07-18 07:00,366.98,6,123,DZ_2,Messaad,DZ_2_205007180610
2050-07-18 07:49,2050-07-18 09:00,232.63,6,81,DZ_2,Ksar Chellala,DZ_2_205007180748
2050-07-18 09:56,2050-07-18 11:00,264.88,3,79,DZ_2,Cheraga,DZ_2_205007180954
2050-07-18 11:14,2050-07-18 12:00,74.85,3,20,DZ_2,Boumerdas,DZ_2_205007181113
2050-07-18 12:17,2050-07-18 13:00,85.62,3,26,DZ_2,Beni Douala,DZ_2_205007181216
2050-07-18 13:24,2050-07-18 14:00,127.38,3,33,DZ_2,El Achir,DZ_2_205007181323
2050-07-18 15:12,2050-07-18 16:00,356.49,3,107,DZ_2,Messaad,DZ_2_205007181510
2050-07-18 16:49,2050-07-18 18:00,249.24,3,69,DZ_2,Ksar Chellala,DZ_2_205007181648
2050-07-18 18:56,2050-07-18 20:00,262.18,3,87,DZ_2,Cheraga,DZ_2_205007181854
2050-07-18 20:14,2050-07-18 21:00,65.93,3,22,DZ_2,Boumerdas,DZ_2_205007182013
2050-07-18 21:17,2050-07-18 22:00,87.3,6,28,DZ_2,Beni Douala,DZ_2_205007182116
2050-07-18 22:24,2050-07-18 23:00,114.53,3,35,DZ_2,El Achir,DZ_2_205007182223
2050-07-19 00:12,2050-07-19 01:00,366.98,6,116,DZ_2,Messaad,DZ_2_205007190010
2050-07-19 01:49,2050-07-19 03:00,242.12,3,73,DZ_2,Ksar Chellala,DZ_2_205007190148
2050-07-19 03:56,2050-07-19 05:00,262.18,3,84,DZ_2,Cheraga,DZ_2_205007190354
2050-07-19 05:14,2050-07-19 06:00,67.99,3,21,DZ_2,Boumerdas,DZ_2_205007190513
2050-07-19 06:17,2050-07-19 07:00,88.98,3,26,DZ_2,Beni Douala,DZ_2_205007190616
2050-07-19 07:24,2050-07-19 08:00,112.19,3,37,DZ_2,El Achir,DZ_2_205007190723
2050-07-19 09:12,2050-07-19 10:00,335.52,3,111,DZ_2,Messaad,DZ_2_205007190910
2050-07-19 10:49,2050-07-19 12:00,213.64,3,76,DZ_2,Ksar Chellala,DZ_2_205007191048
2050-07-19 12:56,2050-07-19 14:00,275.69,6,96,DZ_2,Cheraga,DZ_2_205007191254
2050-07-19 14:14,2050-07-19 15:00,61.81,6,25,DZ_2,Boumerdas,DZ_2_205007191413
2050-07-19 15:17,2050-07-19 16:00,83.95,6,29,DZ_2,Beni Douala,DZ_2_205007191516
2050-07-19 16:24,2050-07-19 17:00,118.03,6,40,DZ_2,El Achir,DZ_2_205007191623
2050-07-19 18:12,2050-07-19 19:00,373.97,6,120,DZ_2,Messaad,DZ_2_205007191810
2050-07-19 19:49,2050-07-19 21:00,220.76,6,81,DZ_2,Ksar Chellala,DZ_2_205007191948
2050-07-19 21:56,2050-07-19 23:00,251.37,6,93,DZ_2,Cheraga,DZ_2_205007192154
2050-07-19 23:14,2050-07-20 00:00,62.49,3,19,DZ_2,Boumerdas,DZ_2_205007192313
2050-07-20 00:17,2050-07-20 01:00,80.59,3,23,DZ_2,Beni Douala,DZ_2_205007200016
2050-07-20 01:24,2050-07-20 02:00,105.18,3,30,DZ_2,El Achir,DZ_2_205007200123
2050-07-20 03:12,2050-07-20 04:00,363.48,3,94,DZ_2,Messaad,DZ_2_205007200310
2050-07-20 04:49,2050-07-20 06:00,218.39,3,62,DZ_2,Ksar Chellala,DZ_2_205007200448
2050-07-20 06:55,2050-07-20 08:00,275.69,3,69,DZ_2,Cheraga,DZ_2_205007200654
2050-07-20 08:14,2050-07-20 09:00,65.24,3,16,DZ_2,Boumerdas,DZ_2_205007200813
2050-07-20 09:17,2050-07-20 10:00,78.07,3,19,DZ_2,Beni Douala,DZ_2_205007200916
2050-07-20 10:24,2050-07-20 11:00,118.03,3,27,DZ_2,El Achir,DZ_2_205007201023
2050-07-20 12:12,2050-07-20 13:00,377.46,3,86,DZ_2,Messaad,DZ_2_205007201210
2050-07-20 13:48,2050-07-20 15:00,239.75,3,51,DZ_2,Ksar Chellala,DZ_2_205007201348
2050-07-20 15:55,2050-07-20 17:00,262.18,3,65,DZ_2,Cheraga,DZ_2_205007201554
2050-07-20 17:14,2050-07-20 18:00,67.3,3,17,DZ_2,Boumerdas,DZ_2_205007201713
2050-07-20 18:17,2050-07-20 19:00,82.27,3,21,DZ_2,Beni Douala,DZ_2_205007201816
2050-07-20 19:24,2050-07-20 20:00,126.21,3,30,DZ_2,El Achir,DZ_2_205007201923
2050-07-20 21:12,2050-07-20 22:00,342.51,3,93,DZ_2,Messaad,DZ_2_205007202110
2050-07-20 22:49,2050-07-21 00:00,251.62,3,57,DZ_2,Ksar Chellala,DZ_2_205007202248
2050-07-21 00:55,2050-07-21 02:00,262.18,3,62,DZ_2,Cheraga,DZ_2_205007210054
2050-07-21 02:14,2050-07-21 03:00,69.36,3,16,DZ_2,Boumerdas,DZ_2_205007210213
2050-07-21 03:17,2050-07-21 04:00,90.66,3,19,DZ_2,Beni Douala,DZ_2_205007210316
2050-07-21 04:24,2050-07-21 05:00,112.19,3,24,DZ_2,El Achir,DZ_2_205007210423
2050-07-21 06:12,2050-07-21 07:00,359.99,3,78,DZ_2,Messaad,DZ_2_205007210610
2050-07-21 07:48,2050-07-21 09:00,237.38,3,50,DZ_2,Ksar Chellala,DZ_2_205007210748
2050-07-21 09:55,2050-07-21 11:00,248.66,3,60,DZ_2,Cheraga,DZ_2_205007210954
2050-07-21 11:14,2050-07-21 12:00,74.85,3,14,DZ_2,Boumerdas,DZ_2_205007211113
2050-07-21 12:17,2050-07-21 13:00,75.55,3,17,DZ_2,Beni Douala,DZ_2_205007211216
2050-07-21 13:24,2050-07-21 14:00,114.53,3,25,DZ_2,El Achir,DZ_2_205007211323
2050-07-21 15:12,2050-07-21 16:00,380.96,3,88,DZ_2,Messaad,DZ_2_205007211510
2050-07-21 16:48,2050-07-21 18:00,216.01,3,54,DZ_2,Ksar Chellala,DZ_2_205007211648
2050-07-21 18:55,2050-07-21 20:00,281.1,3,62,DZ_2,Cheraga,DZ_2_205007211854
2050-07-21 20:14,2050-07-21 21:00,74.85,3,17,DZ_2,Boumerdas,DZ_2_205007212013
2050-07-21 21:17,2050-07-21 22:00,81.43,3,21,DZ_2,Beni Douala,DZ_2_205007212116
2050-07-21 22:24,2050-07-21 23:00,106.35,3,32,DZ_2,El Achir,DZ_2_205007212223
2050-07-22 00:12,2050-07-22 01:00,325.04,3,89,DZ_2,Messaad,DZ_2_205007220010
2050-07-22 01:49,2050-07-22 03:00,220.76,3,65,DZ_2,Ksar Chellala,DZ_2_205007220148
2050-07-22 03:55,2050-07-22 05:00,251.37,3,74,DZ_2,Cheraga,DZ_2_205007220354
2050-07-22 05:14,2050-07-22 06:00,69.36,3,18,DZ_2,Boumerdas,DZ_2_205007220513
2050-07-22 06:17,2050-07-22 07:00,75.55,3,22,DZ_2,Beni Douala,DZ_2_205007220616
2050-07-22 07:24,2050-07-22 08:00,105.18,3,27,DZ_2,El Achir,DZ_2_205007220723
2050-07-22 09:11,2050-07-22 10:00,318.05,3,74,DZ_2,Messaad,DZ_2_205007220910
2050-07-22 10:49,2050-07-22 12:00,239.75,3,60,DZ_2,Ksar Chellala,DZ_2_205007221048
2050-07-22 12:55,2050-07-22 14:00,245.96,3,71,DZ_2,Cheraga,DZ_2_205007221254
2050-07-22 14:14,2050-07-22 15:00,70.73,3,13,DZ_2,Boumerdas,DZ_2_205007221413
2050-07-22 15:17,2050-07-22 16:00,88.98,3,16,DZ_2,Beni Douala,DZ_2_205007221516
2050-07-22 16:23,2050-07-22 17:00,111.02,3,20,DZ_2,El Achir,DZ_2_205007221623
2050-07-22 18:12,2050-07-22 19:00,318.05,3,81,DZ_2,Messaad,DZ_2_205007221810
2050-07-22 19:49,2050-07-22 21:00,218.39,3,61,DZ_2,Ksar Chellala,DZ_2_205007221948
2050-07-22 21:55,2050-07-22 23:00,270.29,3,69,DZ_2,Cheraga,DZ_2_205007222154
2050-07-22 23:14,2050-07-23 00:00,63.87,3,19,DZ_2,Boumerdas,DZ_2_205007222313
2050-07-23 00:17,2050-07-23 01:00,91.5,3,26,DZ_2,Beni Douala,DZ_2_205007230016
2050-07-23 01:24,2050-07-23 02:00,121.54,3,37,DZ_2,El Achir,DZ_2_205007230123
2050-07-23 03:12,2050-07-23 04:00,325.04,3,111,DZ_2,Messaad,DZ_2_205007230310
2050-07-23 04:49,2050-07-23 06:00,230.25,3,77,DZ_2,Ksar Chellala,DZ_2_205007230448
2050-07-23 06:56,2050-07-23 08:00,281.1,6,93,DZ_2,Cheraga,DZ_2_205007230654
2050-07-23 08:14,2050-07-23 09:00,62.49,3,21,DZ_2,Boumerdas,DZ_2_205007230813
2050-07-23 09:17,2050-07-23 10:00,78.07,3,24,DZ_2,Beni Douala,DZ_2_205007230916
2050-07-23 10:24,2050-07-23 11:00,115.7,3,37,DZ_2,El Achir,DZ_2_205007231023
2050-07-23 12:12,2050-07-23 13:00,314.55,3,111,DZ_2,Messaad,DZ_2_205007231210
2050-07-23 13:49,2050-07-23 15:00,230.25,6,81,DZ_2,Ksar Chellala,DZ_2_205007231348
2050-07-23 15:56,2050-07-23 17:00,291.91,6,94,DZ_2,Cheraga,DZ_2_205007231554
2050-07-23 17:14,2050-07-23 18:00,74.85,3,21,DZ_2,Boumerdas,DZ_2_205007231713
2050-07-23 18:17,2050-07-23 19:00,78.07,3,26,DZ_2,Beni Douala,DZ_2_205007231816
2050-07-23 19:24,2050-07-23 20:00,115.7,3,34,DZ_2,El Achir,DZ_2_205007231923
2050-07-23 21:12,2050-07-23 22:00,380.96,3,99,DZ_2,Messaad,DZ_2_205007232110
2050-07-23 22:49,2050-07-24 00:00,220.76,3,68,DZ_2,Ksar Chellala,DZ_2_205007232248
2050-07-24 00:56,2050-07-24 02:00,248.66,3,79,DZ_2,Cheraga,DZ_2_205007240054
2050-07-24 02:14,2050-07-24 03:00,67.3,3,20,DZ_2,Boumerdas,DZ_2_205007240213
2050-07-24 03:17,2050-07-24 04:00,90.66,3,26,DZ_2,Beni Douala,DZ_2_205007240316
2050-07-24 04:24,2050-07-24 05:00,114.53,3,31,DZ_2,El Achir,DZ_2_205007240423
2050-07-24 06:12,2050-07-24 07:00,359.99,3,94,DZ_2,Messaad,DZ_2_205007240610
2050-07-24 07:49,2050-07-24 09:00,216.01,3,63,DZ_2,Ksar Chellala,DZ_2_205007240748
2050-07-24 09:55,2050-07-24 11:00,291.91,3,68,DZ_2,Cheraga,DZ_2_205007240954
2050-07-24 11:14,2050-07-24 12:00,74.17,3,18,DZ_2,Boumerdas,DZ_2_205007241113
2050-07-24 12:17,2050-07-24 13:00,86.46,3,22,DZ_2,Beni Douala,DZ_2_205007241216
2050-07-24 13:24,2050-07-24 14:00,115.7,3,33,DZ_2,El Achir,DZ_2_205007241323
2050-07-24 15:12,2050-07-24 16:00,332.03,3,99,DZ_2,Messaad,DZ_2_205007241510
2050-07-24 16:49,2050-07-24 18:00,227.88,3,69,DZ_2,Ksar Chellala,DZ_2_205007241648
2050-07-24 18:56,2050-07-24 20:00,272.99,3,79,DZ_2,Cheraga,DZ_2_205007241854
2050-07-24 20:14,2050-07-24 21:00,65.24,3,20,DZ_2,Boumerdas,DZ_2_205007242013
2050-07-24 21:17,2050-07-24 22:00,78.91,3,24,DZ_2,Beni Douala,DZ_2_205007242116
2050-07-24 22:24,2050-07-24 23:00,114.53,3,33,DZ_2,El Achir,DZ_2_205007242223
2050-07-25 00:12,2050-07-25 01:00,325.04,3,96,DZ_2,Messaad,DZ_2_205007250010
2050-07-25 01:48,2050-07-25 03:00,253.99,3,53,DZ_2,Ksar Chellala,DZ_2_205007250148
2050-07-25 03:55,2050-07-25 05:00,283.8,3,60,DZ_2,Cheraga,DZ_2_205007250354
2050-07-25 05:14,2050-07-25 06:00,65.93,3,16,DZ_2,Boumerdas,DZ_2_205007250513
2050-07-25 06:17,2050-07-25 07:00,89.82,3,18,DZ_2,Beni Douala,DZ_2_205007250616
2050-07-25 07:24,2050-07-25 08:00,118.03,3,26,DZ_2,El Achir,DZ_2_205007250723
2050-07-25 09:12,2050-07-25 10:00,342.51,3,75,DZ_2,Messaad,DZ_2_205007250910
2050-07-25 10:48,2050-07-25 12:00,246.87,3,47,DZ_2,Ksar Chellala,DZ_2_205007251048
2050-07-25 12:55,2050-07-25 14:00,272.99,3,53,DZ_2,Cheraga,DZ_2_205007251254
2050-07-25 14:14,2050-07-25 15:00,64.55,3,13,DZ_2,Boumerdas,DZ_2_205007251413
2050-07-25 15:17,2050-07-25 16:00,75.55,3,15,DZ_2,Beni Douala,DZ_2_205007251516
2050-07-25 16:24,2050-07-25 17:00,113.36,3,21,DZ_2,El Achir,DZ_2_205007251623
2050-07-25 18:11,2050-07-25 19:00,321.54,3,48,DZ_2,Messaad,DZ_2_205007251810
2050-07-25 19:48,2050-07-25 21:00,220.76,3,34,DZ_2,Ksar Chellala,DZ_2_205007251948
2050-07-25 21:55,2050-07-25 23:00,251.37,3,34,DZ_2,Cheraga,DZ_2_205007252154
2050-07-25 23:14,2050-07-26 00:00,62.49,3,8,DZ_2,Boumerdas,DZ_2_205007252313
2050-07-01 16:26,2050-07-01 17:00,497.06,0,35,NG_2,Yenagoa,NG_2_205007011625
2050-07-01 18:00,2050-07-01 19:00,1295.69,0,81,NG_2,Ilesa,NG_2_205007011758
2050-07-01 19:10,2050-07-01 20:00,223.86,0,15,NG_2,Olupona,NG_2_205007011910
2050-07-01 20:17,2050-07-01 21:00,363.08,0,26,NG_2,Shagamu,NG_2_205007012017
2050-07-01 21:09,2050-07-01 22:00,182.1,0,13,NG_2,Lagos,NG_2_205007012108
2050-07-02 00:04,2050-07-02 01:00,2746.52,0,202,NG_2,Argungu,NG_2_205007020000
2050-07-02 03:15,2050-07-02 04:00,3000.1,0,226,NG_2,Nkpor,NG_2_205007020312
2050-07-02 04:26,2050-07-02 05:00,562.6,0,38,NG_2,Yenagoa,NG_2_205007020425
2050-07-02 06:00,2050-07-02 07:00,1220.21,0,87,NG_2,Ilesa,NG_2_205007020558
2050-07-02 07:10,2050-07-02 08:00,228.39,0,17,NG_2,Olupona,NG_2_205007020710
2050-07-02 08:18,2050-07-02 09:00,344.37,0,34,NG_2,Shagamu,NG_2_205007020817
2050-07-02 09:09,2050-07-02 10:00,191.58,0,12,NG_2,Lagos,NG_2_205007020908
2050-07-02 12:03,2050-07-02 13:00,2616.97,0,167,NG_2,Argungu,NG_2_205007021200
2050-07-02 15:15,2050-07-02 16:00,3085.01,0,182,NG_2,Nkpor,NG_2_205007021512
2050-07-02 16:26,2050-07-02 17:00,578.99,0,35,NG_2,Yenagoa,NG_2_205007021625
2050-07-02 18:00,2050-07-02 19:00,1195.05,0,81,NG_2,Ilesa,NG_2_205007021758
2050-07-02 19:10,2050-07-02 20:00,205.77,0,15,NG_2,Olupona,NG_2_205007021910
2050-07-02 20:17,2050-07-02 21:00,359.34,0,24,NG_2,Shagamu,NG_2_205007022017
2050-07-02 21:09,2050-07-02 22:00,172.61,0,12,NG_2,Lagos,NG_2_205007022108
2050-07-03 00:03,2050-07-03 01:00,2357.86,0,167,NG_2,Argungu,NG_2_205007030000
2050-07-03 03:15,2050-07-03 04:00,2547.26,0,182,NG_2,Nkpor,NG_2_205007030312
2050-07-03 04:26,2050-07-03 05:00,529.83,0,35,NG_2,Yenagoa,NG_2_205007030425
2050-07-03 06:00,2050-07-03 07:00,1295.69,0,106,NG_2,Ilesa,NG_2_205007030558
2050-07-03 07:10,2050-07-03 08:00,246.48,3,24,NG_2,Olupona,NG_2_205007030710
2050-07-03 08:18,2050-07-03 09:00,351.85,0,33,NG_2,Shagamu,NG_2_205007030817
2050-07-03 09:09,2050-07-03 10:00,174.51,0,18,NG_2,Lagos,NG_2_205007030908
2050-07-03 12:05,2050-07-03 13:00,2694.7,3,259,NG_2,Argungu,NG_2_205007031200
2050-07-03 15:16,2050-07-03 16:00,2603.86,3,297,NG_2,Nkpor,NG_2_205007031512
2050-07-03 16:26,2050-07-03 17:00,502.52,3,58,NG_2,Yenagoa,NG_2_205007031625
2050-07-03 18:00,2050-07-03 19:00,1358.59,3,132,NG_2,Ilesa,NG_2_205007031758
2050-07-03 19:10,2050-07-03 20:00,226.13,3,24,NG_2,Olupona,NG_2_205007031910
2050-07-03 20:18,2050-07-03 21:00,408.0,3,41,NG_2,Shagamu,NG_2_205007032017
2050-07-03 21:09,2050-07-03 22:00,170.72,3,21,NG_2,Lagos,NG_2_205007032108
2050-07-04 00:05,2050-07-04 01:00,2772.43,3,282,NG_2,Argungu,NG_2_205007040000
2050-07-04 03:16,2050-07-04 04:00,2660.47,0,255,NG_2,Nkpor,NG_2_205007040312
2050-07-04 04:26,2050-07-04 05:00,507.98,0,48,NG_2,Yenagoa,NG_2_205007040425
2050-07-04 06:00,2050-07-04 07:00,1245.37,0,89,NG_2,Ilesa,NG_2_205007040558
2050-07-04 07:10,2050-07-04 08:00,246.48,0,15,NG_2,Olupona,NG_2_205007040710
2050-07-04 08:17,2050-07-04 09:00,381.8,0,24,NG_2,Shagamu,NG_2_205007040817
2050-07-04 09:09,2050-07-04 10:00,187.79,0,12,NG_2,Lagos,NG_2_205007040908
2050-07-04 12:03,2050-07-04 13:00,2668.79,0,167,NG_2,Argungu,NG_2_205007041200
2050-07-04 15:15,2050-07-04 16:00,3028.41,0,182,NG_2,Nkpor,NG_2_205007041512
2050-07-04 16:26,2050-07-04 17:00,595.38,0,35,NG_2,Yenagoa,NG_2_205007041625
2050-07-04 18:00,2050-07-04 19:00,1232.79,0,81,NG_2,Ilesa,NG_2_205007041758
2050-07-04 19:10,2050-07-04 20:00,219.34,0,15,NG_2,Olupona,NG_2_205007041910
2050-07-04 20:17,2050-07-04 21:00,355.59,0,24,NG_2,Shagamu,NG_2_205007042017
2050-07-04 21:09,2050-07-04 22:00,174.51,0,12,NG_2,Lagos,NG_2_205007042108
2050-07-05 00:03,2050-07-05 01:00,2461.51,0,167,NG_2,Argungu,NG_2_205007050000
2050-07-05 03:15,2050-07-05 04:00,2603.86,0,182,NG_2,Nkpor,NG_2_205007050312
2050-07-05 04:26,2050-07-05 05:00,497.06,0,38,NG_2,Yenagoa,NG_2_205007050425
2050-07-05 06:00,2050-07-05 07:00,1169.9,0,114,NG_2,Ilesa,NG_2_205007050558
2050-07-05 07:10,2050-07-05 08:00,203.51,0,17,NG_2,Olupona,NG_2_205007050710
2050-07-05 08:17,2050-07-05 09:00,378.05,0,24,NG_2,Shagamu,NG_2_205007050817
2050-07-05 09:09,2050-07-05 10:00,197.27,0,12,NG_2,Lagos,NG_2_205007050908
2050-07-05 12:03,2050-07-05 13:00,2331.95,0,167,NG_2,Argungu,NG_2_205007051200
2050-07-05 15:15,2050-07-05 16:00,2830.29,0,182,NG_2,Nkpor,NG_2_205007051512
2050-07-05 16:26,2050-07-05 17:00,551.68,0,35,NG_2,Yenagoa,NG_2_205007051625
2050-07-05 18:00,2050-07-05 19:00,1207.63,0,81,NG_2,Ilesa,NG_2_205007051758
2050-07-05 19:10,2050-07-05 20:00,232.91,0,15,NG_2,Olupona,NG_2_205007051910
2050-07-05 20:17,2050-07-05 21:00,340.62,0,24,NG_2,Shagamu,NG_2_205007052017
2050-07-05 21:09,2050-07-05 22:00,204.86,0,12,NG_2,Lagos,NG_2_205007052108
2050-07-06 00:03,2050-07-06 01:00,2694.7,0,167,NG_2,Argungu,NG_2_205007060000
2050-07-06 03:15,2050-07-06 04:00,2603.86,0,182,NG_2,Nkpor,NG_2_205007060312
2050-07-06 04:26,2050-07-06 05:00,491.59,0,35,NG_2,Yenagoa,NG_2_205007060425
2050-07-06 06:00,2050-07-06 07:00,1220.21,0,81,NG_2,Ilesa,NG_2_205007060558
2050-07-06 07:10,2050-07-06 08:00,241.95,0,15,NG_2,Olupona,NG_2_205007060710
2050-07-06 08:17,2050-07-06 09:00,396.77,0,24,NG_2,Shagamu,NG_2_205007060817
2050-07-06 09:09,2050-07-06 10:00,204.86,0,12,NG_2,Lagos,NG_2_205007060908
2050-07-06 12:03,2050-07-06 13:00,2461.51,0,167,NG_2,Argungu,NG_2_205007061200
2050-07-06 15:15,2050-07-06 16:00,3028.41,0,182,NG_2,Nkpor,NG_2_205007061512
2050-07-06 16:26,2050-07-06 17:00,535.29,0,35,NG_2,Yenagoa,NG_2_205007061625
2050-07-06 18:00,2050-07-06 19:00,1371.17,0,81,NG_2,Ilesa,NG_2_205007061758
2050-07-06 19:10,2050-07-06 20:00,239.69,0,15,NG_2,Olupona,NG_2_205007061910
2050-07-06 20:17,2050-07-06 21:00,340.62,0,28,NG_2,Shagamu,NG_2_205007062017
2050-07-06 21:09,2050-07-06 22:00,189.68,0,15,NG_2,Lagos,NG_2_205007062108
2050-07-07 00:04,2050-07-07 01:00,2357.86,0,200,NG_2,Argungu,NG_2_205007070000
2050-07-07 03:15,2050-07-07 04:00,2858.59,0,202,NG_2,Nkpor,NG_2_205007070312
2050-07-07 04:26,2050-07-07 05:00,502.52,0,35,NG_2,Yenagoa,NG_2_205007070425
2050-07-07 06:00,2050-07-07 07:00,1333.43,0,81,NG_2,Ilesa,NG_2_205007070558
2050-07-07 07:10,2050-07-07 08:00,217.08,0,15,NG_2,Olupona,NG_2_205007070710
2050-07-07 08:17,2050-07-07 09:00,389.28,0,24,NG_2,Shagamu,NG_2_205007070817
2050-07-07 09:09,2050-07-07 10:00,178.3,0,12,NG_2,Lagos,NG_2_205007070908
2050-07-07 12:03,2050-07-07 13:00,2565.15,0,167,NG_2,Argungu,NG_2_205007071200
2050-07-07 15:15,2050-07-07 16:00,2801.98,0,182,NG_2,Nkpor,NG_2_205007071512
2050-07-07 16:26,2050-07-07 17:00,568.06,0,35,NG_2,Yenagoa,NG_2_205007071625
