forecast_windspeed_kts,scheduled_arrival_datetime,scheduled_departure_datetime,service_id,station,station_call_id
29,2050-07-09 00:54,2050-07-09 02:00,DZ_2,Cheraga,DZ_2_205007090054
28,2050-07-09 02:13,2050-07-09 03:00,DZ_2,Boumerdas,DZ_2_205007090213
31,2050-07-09 03:16,2050-07-09 04:00,DZ_2,Beni Douala,DZ_2_205007090316
31,2050-07-09 04:23,2050-07-09 05:00,DZ_2,El Achir,DZ_2_205007090423
31,2050-07-09 06:10,2050-07-09 07:00,DZ_2,Messaad,DZ_2_205007090610
31,2050-07-09 07:48,2050-07-09 09:00,DZ_2,Ksar Chellala,DZ_2_205007090748
30,2050-07-09 09:54,2050-07-09 11:00,DZ_2,Cheraga,DZ_2_205007090954
32,2050-07-09 11:13,2050-07-09 12:00,DZ_2,Boumerdas,DZ_2_205007091113
35,2050-07-09 12:16,2050-07-09 13:00,DZ_2,Beni Douala,DZ_2_205007091216
39,2050-07-09 13:23,2050-07-09 14:00,DZ_2,El Achir,DZ_2_205007091323
36,2050-07-09 15:10,2050-07-09 16:00,DZ_2,Messaad,DZ_2_205007091510
40,2050-07-09 16:48,2050-07-09 18:00,DZ_2,Ksar Chellala,DZ_2_205007091648
40,2050-07-09 18:54,2050-07-09 20:00,DZ_2,Cheraga,DZ_2_205007091854
42,2050-07-09 20:13,2050-07-09 21:00,DZ_2,Boumerdas,DZ_2_205007092013
43,2050-07-09 21:16,2050-07-09 22:00,DZ_2,Beni Douala,DZ_2_205007092116
40,2050-07-09 22:23,2050-07-09 23:00,DZ_2,El Achir,DZ_2_205007092223
42,2050-07-10 00:10,2050-07-10 01:00,DZ_2,Messaad,DZ_2_205007100010
50,2050-07-10 01:48,2050-07-10 03:00,DZ_2,Ksar Chellala,DZ_2_205007100148
50,2050-07-10 03:54,2050-07-10 05:00,DZ_2,Cheraga,DZ_2_205007100354
50,2050-07-10 05:13,2050-07-10 06:00,DZ_2,Boumerdas,DZ_2_205007100513
49,2050-07-10 06:16,2050-07-10 07:00,DZ_2,Beni Douala,DZ_2_205007100616
44,2050-07-10 07:23,2050-07-10 08:00,DZ_2,El Achir,DZ_2_205007100723
40,2050-07-10 09:10,2050-07-10 10:00,DZ_2,Messaad,DZ_2_205007100910
37,2050-07-10 10:48,2050-07-10 12:00,DZ_2,Ksar Chellala,DZ_2_205007101048
38,2050-07-10 12:54,2050-07-10 14:00,DZ_2,Cheraga,DZ_2_205007101254
33,2050-07-10 14:13,2050-07-10 15:00,DZ_2,Boumerdas,DZ_2_205007101413
32,2050-07-10 15:16,2050-07-10 16:00,DZ_2,Beni Douala,DZ_2_205007101516
32,2050-07-10 16:23,2050-07-10 17:00,DZ_2,El Achir,DZ_2_205007101623
34,2050-07-10 18:10,2050-07-10 19:00,DZ_2,Messaad,DZ_2_205007101810
31,2050-07-10 19:48,2050-07-10 21:00,DZ_2,Ksar Chellala,DZ_2_205007101948
29,2050-07-10 21:54,2050-07-10 23:00,DZ_2,Cheraga,DZ_2_205007102154
29,2050-07-10 23:13,2050-07-11 00:00,DZ_2,Boumerdas,DZ_2_205007102313
27,2050-07-11 00:16,2050-07-11 01:00,DZ_2,Beni Douala,DZ_2_205007110016
27,2050-07-11 01:23,2050-07-11 02:00,DZ_2,El Achir,DZ_2_205007110123
22,2050-07-11 03:10,2050-07-11 04:00,DZ_2,Messaad,DZ_2_205007110310
26,2050-07-11 04:48,2050-07-11 06:00,DZ_2,Ksar Chellala,DZ_2_205007110448
28,2050-07-11 06:54,2050-07-11 08:00,DZ_2,Cheraga,DZ_2_205007110654
32,2050-07-11 08:13,2050-07-11 09:00,DZ_2,Boumerdas,DZ_2_205007110813
34,2050-07-11 09:16,2050-07-11 10:00,DZ_2,Beni Douala,DZ_2_205007110916
32,2050-07-11 10:23,2050-07-11 11:00,DZ_2,El Achir,DZ_2_205007111023
37,2050-07-11 12:10,2050-07-11 13:00,DZ_2,Messaad,DZ_2_205007111210
32,2050-07-11 13:48,2050-07-11 15:00,DZ_2,Ksar Chellala,DZ_2_205007111348
32,2050-07-11 15:54,2050-07-11 17:00,DZ_2,Cheraga,DZ_2_205007111554
37,2050-07-11 17:13,2050-07-11 18:00,DZ_2,Boumerdas,DZ_2_205007111713
39,2050-07-11 18:16,2050-07-11 19:00,DZ_2,Beni Douala,DZ_2_205007111816
36,2050-07-11 19:23,2050-07-11 20:00,DZ_2,El Achir,DZ_2_205007111923
39,2050-07-11 21:10,2050-07-11 22:00,DZ_2,Messaad,DZ_2_205007112110
37,2050-07-11 22:48,2050-07-12 00:00,DZ_2,Ksar Chellala,DZ_2_205007112248
37,2050-07-12 00:54,2050-07-12 02:00,DZ_2,Cheraga,DZ_2_205007120054
34,2050-07-12 02:13,2050-07-12 03:00,DZ_2,Boumerdas,DZ_2_205007120213
28,2050-07-12 03:16,2050-07-12 04:00,DZ_2,Beni Douala,DZ_2_205007120316
27,2050-07-12 04:23,2050-07-12 05:00,DZ_2,El Achir,DZ_2_205007120423
28,2050-07-12 06:10,2050-07-12 07:00,DZ_2,Messaad,DZ_2_205007120610
31,2050-07-12 07:48,2050-07-12 09:00,DZ_2,Ksar Chellala,DZ_2_205007120748
30,2050-07-12 09:54,2050-07-12 11:00,DZ_2,Cheraga,DZ_2_205007120954
32,2050-07-12 11:13,2050-07-12 12:00,DZ_2,Boumerdas,DZ_2_205007121113
32,2050-07-12 12:16,2050-07-12 13:00,DZ_2,Beni Douala,DZ_2_205007121216
35,2050-07-12 13:23,2050-07-12 14:00,DZ_2,El Achir,DZ_2_205007121323
29,2050-07-12 15:10,2050-07-12 16:00,DZ_2,Messaad,DZ_2_205007121510
29,2050-07-12 16:48,2050-07-12 18:00,DZ_2,Ksar Chellala,DZ_2_205007121648
32,2050-07-12 18:54,2050-07-12 20:00,DZ_2,Cheraga,DZ_2_205007121854
31,2050-07-12 20:13,2050-07-12 21:00,DZ_2,Boumerdas,DZ_2_205007122013
33,2050-07-12 21:16,2050-07-12 22:00,DZ_2,Beni Douala,DZ_2_205007122116
33,2050-07-12 22:23,2050-07-12 23:00,DZ_2,El Achir,DZ_2_205007122223
30,2050-07-13 00:10,2050-07-13 01:00,DZ_2,Messaad,DZ_2_205007130010
30,2050-07-13 01:48,2050-07-13 03:00,DZ_2,Ksar Chellala,DZ_2_205007130148
30,2050-07-13 03:54,2050-07-13 05:00,DZ_2,Cheraga,DZ_2_205007130354
29,2050-07-13 05:13,2050-07-13 06:00,DZ_2,Boumerdas,DZ_2_205007130513
24,2050-07-13 06:16,2050-07-13 07:00,DZ_2,Beni Douala,DZ_2_205007130616
25,2050-07-13 07:23,2050-07-13 08:00,DZ_2,El Achir,DZ_2_205007130723
17,2050-07-13 09:10,2050-07-13 10:00,DZ_2,Messaad,DZ_2_205007130910
12,2050-07-13 10:48,2050-07-13 12:00,DZ_2,Ksar Chellala,DZ_2_205007131048
10,2050-07-13 12:54,2050-07-13 14:00,DZ_2,Cheraga,DZ_2_205007131254
8,2050-07-13 14:13,2050-07-13 15:00,DZ_2,Boumerdas,DZ_2_205007131413
14,2050-07-13 15:16,2050-07-13 16:00,DZ_2,Beni Douala,DZ_2_205007131516
15,2050-07-13 16:23,2050-07-13 17:00,DZ_2,El Achir,DZ_2_205007131623
17,2050-07-13 18:10,2050-07-13 19:00,DZ_2,Messaad,DZ_2_205007131810
20,2050-07-13 19:48,2050-07-13 21:00,DZ_2,Ksar Chellala,DZ_2_205007131948
18,2050-07-13 21:54,2050-07-13 23:00,DZ_2,Cheraga,DZ_2_205007132154
22,2050-07-13 23:13,2050-07-14 00:00,DZ_2,Boumerdas,DZ_2_205007132313
21,2050-07-14 00:16,2050-07-14 01:00,DZ_2,Beni Douala,DZ_2_205007140016
21,2050-07-14 01:23,2050-07-14 02:00,DZ_2,El Achir,DZ_2_205007140123
22,2050-07-14 03:10,2050-07-14 04:00,DZ_2,Messaad,DZ_2_205007140310
21,2050-07-14 04:48,2050-07-14 06:00,DZ_2,Ksar Chellala,DZ_2_205007140448
21,2050-07-14 06:54,2050-07-14 08:00,DZ_2,Cheraga,DZ_2_205007140654
24,2050-07-14 08:13,2050-07-14 09:00,DZ_2,Boumerdas,DZ_2_205007140813
27,2050-07-14 09:16,2050-07-14 10:00,DZ_2,Beni Douala,DZ_2_205007140916
27,2050-07-14 10:23,2050-07-14 11:00,DZ_2,El Achir,DZ_2_205007141023
29,2050-07-14 12:10,2050-07-14 13:00,DZ_2,Messaad,DZ_2_205007141210
30,2050-07-14 13:48,2050-07-14 15:00,DZ_2,Ksar Chellala,DZ_2_205007141348
30,2050-07-14 15:54,2050-07-14 17:00,DZ_2,Cheraga,DZ_2_205007141554
25,2050-07-14 17:13,2050-07-14 18:00,DZ_2,Boumerdas,DZ_2_205007141713
25,2050-07-14 18:16,2050-07-14 19:00,DZ_2,Beni Douala,DZ_2_205007141816
25,2050-07-14 19:23,2050-07-14 20:00,DZ_2,El Achir,DZ_2_205007141923
25,2050-07-14 21:10,2050-07-14 22:00,DZ_2,Messaad,DZ_2_205007142110
27,2050-07-14 22:48,2050-07-15 00:00,DZ_2,Ksar Chellala,DZ_2_205007142248
30,2050-07-15 00:54,2050-07-15 02:00,DZ_2,Cheraga,DZ_2_205007150054
33,2050-07-15 02:13,2050-07-15 03:00,DZ_2,Boumerdas,DZ_2_205007150213
36,2050-07-15 03:16,2050-07-15 04:00,DZ_2,Beni Douala,DZ_2_205007150316
36,2050-07-15 04:23,2050-07-15 05:00,DZ_2,El Achir,DZ_2_205007150423
37,2050-07-15 06:10,2050-07-15 07:00,DZ_2,Messaad,DZ_2_205007150610
36,2050-07-15 07:48,2050-07-15 09:00,DZ_2,Ksar Chellala,DZ_2_205007150748
41,2050-07-15 09:54,2050-07-15 11:00,DZ_2,Cheraga,DZ_2_205007150954
40,2050-07-15 11:13,2050-07-15 12:00,DZ_2,Boumerdas,DZ_2_205007151113
39,2050-07-15 12:16,2050-07-15 13:00,DZ_2,Beni Douala,DZ_2_205007151216
40,2050-07-15 13:23,2050-07-15 14:00,DZ_2,El Achir,DZ_2_205007151323
42,2050-07-15 15:10,2050-07-15 16:00,DZ_2,Messaad,DZ_2_205007151510
43,2050-07-15 16:48,2050-07-15 18:00,DZ_2,Ksar Chellala,DZ_2_205007151648
47,2050-07-15 18:54,2050-07-15 20:00,DZ_2,Cheraga,DZ_2_205007151854
46,2050-07-15 20:13,2050-07-15 21:00,DZ_2,Boumerdas,DZ_2_205007152013
48,2050-07-15 21:16,2050-07-15 22:00,DZ_2,Beni Douala,DZ_2_205007152116
49,2050-07-15 22:23,2050-07-15 23:00,DZ_2,El Achir,DZ_2_205007152223
50,2050-07-16 00:10,2050-07-16 01:00,DZ_2,Messaad,DZ_2_205007160010
50,2050-07-16 01:48,2050-07-16 03:00,DZ_2,Ksar Chellala,DZ_2_205007160148
45,2050-07-16 03:54,2050-07-16 05:00,DZ_2,Cheraga,DZ_2_205007160354
44,2050-07-16 05:13,2050-07-16 06:00,DZ_2,Boumerdas,DZ_2_205007160513
43,2050-07-16 06:16,2050-07-16 07:00,DZ_2,Beni Douala,DZ_2_205007160616
41,2050-07-16 07:23,2050-07-16 08:00,DZ_2,El Achir,DZ_2_205007160723
41,2050-07-16 09:10,2050-07-16 10:00,DZ_2,Messaad,DZ_2_205007160910
39,2050-07-16 10:48,2050-07-16 12:00,DZ_2,Ksar Chellala,DZ_2_205007161048
39,2050-07-16 12:54,2050-07-16 14:00,DZ_2,Cheraga,DZ_2_205007161254
36,2050-07-16 14:13,2050-07-16 15:00,DZ_2,Boumerdas,DZ_2_205007161413
36,2050-07-16 15:16,2050-07-16 16:00,DZ_2,Beni Douala,DZ_2_205007161516
38,2050-07-16 16:23,2050-07-16 17:00,DZ_2,El Achir,DZ_2_205007161623
38,2050-07-16 18:10,2050-07-16 19:00,DZ_2,Messaad,DZ_2_205007161810
37,2050-07-16 19:48,2050-07-16 21:00,DZ_2,Ksar Chellala,DZ_2_205007161948
39,2050-07-16 21:54,2050-07-16 23:00,DZ_2,Cheraga,DZ_2_205007162154
38,2050-07-16 23:13,2050-07-17 00:00,DZ_2,Boumerdas,DZ_2_205007162313
39,2050-07-17 00:16,2050-07-17 01:00,DZ_2,Beni Douala,DZ_2_205007170016
38,2050-07-17 01:23,2050-07-17 02:00,DZ_2,El Achir,DZ_2_205007170123
31,2050-07-17 03:10,2050-07-17 04:00,DZ_2,Messaad,DZ_2_205007170310
30,2050-07-17 04:48,2050-07-17 06:00,DZ_2,Ksar Chellala,DZ_2_205007170448
27,2050-07-17 06:54,2050-07-17 08:00,DZ_2,Cheraga,DZ_2_205007170654
32,2050-07-17 08:13,2050-07-17 09:00,DZ_2,Boumerdas,DZ_2_205007170813
26,2050-07-17 09:16,2050-07-17 10:00,DZ_2,Beni Douala,DZ_2_205007170916
26,2050-07-17 10:23,2050-07-17 11:00,DZ_2,El Achir,DZ_2_205007171023
27,2050-07-17 12:10,2050-07-17 13:00,DZ_2,Messaad,DZ_2_205007171210
25,2050-07-17 13:48,2050-07-17 15:00,DZ_2,Ksar Chellala,DZ_2_205007171348
25,2050-07-17 15:54,2050-07-17 17:00,DZ_2,Cheraga,DZ_2_205007171554
27,2050-07-17 17:13,2050-07-17 18:00,DZ_2,Boumerdas,DZ_2_205007171713
30,2050-07-17 18:16,2050-07-17 19:00,DZ_2,Beni Douala,DZ_2_205007171816
34,2050-07-17 19:23,2050-07-17 20:00,DZ_2,El Achir,DZ_2_205007171923
35,2050-07-17 21:10,2050-07-17 22:00,DZ_2,Messaad,DZ_2_205007172110
34,2050-07-17 22:48,2050-07-18 00:00,DZ_2,Ksar Chellala,DZ_2_205007172248
35,2050-07-18 00:54,2050-07-18 02:00,DZ_2,Cheraga,DZ_2_205007180054
38,2050-07-18 02:13,2050-07-18 03:00,DZ_2,Boumerdas,DZ_2_205007180213
43,2050-07-18 03:16,2050-07-18 04:00,DZ_2,Beni Douala,DZ_2_205007180316
49,2050-07-18 04:23,2050-07-18 05:00,DZ_2,El Achir,DZ_2_205007180423
48,2050-07-18 06:10,2050-07-18 07:00,DZ_2,Messaad,DZ_2_205007180610
48,2050-07-18 07:48,2050-07-18 09:00,DZ_2,Ksar Chellala,DZ_2_205007180748
40,2050-07-18 09:54,2050-07-18 11:00,DZ_2,Cheraga,DZ_2_205007180954
42,2050-07-18 11:13,2050-07-18 12:00,DZ_2,Boumerdas,DZ_2_205007181113
42,2050-07-18 12:16,2050-07-18 13:00,DZ_2,Beni Douala,DZ_2_205007181216
40,2050-07-18 13:23,2050-07-18 14:00,DZ_2,El Achir,DZ_2_205007181323
42,2050-07-18 15:10,2050-07-18 16:00,DZ_2,Messaad,DZ_2_205007181510
40,2050-07-18 16:48,2050-07-18 18:00,DZ_2,Ksar Chellala,DZ_2_205007181648
44,2050-07-18 18:54,2050-07-18 20:00,DZ_2,Cheraga,DZ_2_205007181854
44,2050-07-18 20:13,2050-07-18 21:00,DZ_2,Boumerdas,DZ_2_205007182013
45,2050-07-18 21:16,2050-07-18 22:00,DZ_2,Beni Douala,DZ_2_205007182116
42,2050-07-18 22:23,2050-07-18 23:00,DZ_2,El Achir,DZ_2_205007182223
46,2050-07-19 00:10,2050-07-19 01:00,DZ_2,Messaad,DZ_2_205007190010
42,2050-07-19 01:48,2050-07-19 03:00,DZ_2,Ksar Chellala,DZ_2_205007190148
43,2050-07-19 03:54,2050-07-19 05:00,DZ_2,Cheraga,DZ_2_205007190354
42,2050-07-19 05:13,2050-07-19 06:00,DZ_2,Boumerdas,DZ_2_205007190513
43,2050-07-19 06:16,2050-07-19 07:00,DZ_2,Beni Douala,DZ_2_205007190616
44,2050-07-19 07:23,2050-07-19 08:00,DZ_2,El Achir,DZ_2_205007190723
44,2050-07-19 09:10,2050-07-19 10:00,DZ_2,Messaad,DZ_2_205007190910
44,2050-07-19 10:48,2050-07-19 12:00,DZ_2,Ksar Chellala,DZ_2_205007191048
49,2050-07-19 12:54,2050-07-19 14:00,DZ_2,Cheraga,DZ_2_205007191254
50,2050-07-19 14:13,2050-07-19 15:00,DZ_2,Boumerdas,DZ_2_205007191413
48,2050-07-19 15:16,2050-07-19 16:00,DZ_2,Beni Douala,DZ_2_205007191516
47,2050-07-19 16:23,2050-07-19 17:00,DZ_2,El Achir,DZ_2_205007191623
47,2050-07-19 18:10,2050-07-19 19:00,DZ_2,Messaad,DZ_2_205007191810
47,2050-07-19 19:48,2050-07-19 21:00,DZ_2,Ksar Chellala,DZ_2_205007191948
48,2050-07-19 21:54,2050-07-19 23:00,DZ_2,Cheraga,DZ_2_205007192154
38,2050-07-19 23:13,2050-07-20 00:00,DZ_2,Boumerdas,DZ_2_205007192313
39,2050-07-20 00:16,2050-07-20 01:00,DZ_2,Beni Douala,DZ_2_205007200016
36,2050-07-20 01:23,2050-07-20 02:00,DZ_2,El Achir,DZ_2_205007200123
38,2050-07-20 03:10,2050-07-20 04:00,DZ_2,Messaad,DZ_2_205007200310
37,2050-07-20 04:48,2050-07-20 06:00,DZ_2,Ksar Chellala,DZ_2_205007200448
36,2050-07-20 06:54,2050-07-20 08:00,DZ_2,Cheraga,DZ_2_205007200654
34,2050-07-20 08:13,2050-07-20 09:00,DZ_2,Boumerdas,DZ_2_205007200813
31,2050-07-20 09:16,2050-07-20 10:00,DZ_2,Beni Douala,DZ_2_205007200916
33,2050-07-20 10:23,2050-07-20 11:00,DZ_2,El Achir,DZ_2_205007201023
35,2050-07-20 12:10,2050-07-20 13:00,DZ_2,Messaad,DZ_2_205007201210
30,2050-07-20 13:48,2050-07-20 15:00,DZ_2,Ksar Chellala,DZ_2_205007201348
33,2050-07-20 15:54,2050-07-20 17:00,DZ_2,Cheraga,DZ_2_205007201554
33,2050-07-20 17:13,2050-07-20 18:00,DZ_2,Boumerdas,DZ_2_205007201713
35,2050-07-20 18:16,2050-07-20 19:00,DZ_2,Beni Douala,DZ_2_205007201816
35,2050-07-20 19:23,2050-07-20 20:00,DZ_2,El Achir,DZ_2_205007201923
36,2050-07-20 21:10,2050-07-20 22:00,DZ_2,Messaad,DZ_2_205007202110
34,2050-07-20 22:48,2050-07-21 00:00,DZ_2,Ksar Chellala,DZ_2_205007202248
32,2050-07-21 00:54,2050-07-21 02:00,DZ_2,Cheraga,DZ_2_205007210054
32,2050-07-21 02:13,2050-07-21 03:00,DZ_2,Boumerdas,DZ_2_205007210213
32,2050-07-21 03:16,2050-07-21 04:00,DZ_2,Beni Douala,DZ_2_205007210316
29,2050-07-21 04:23,2050-07-21 05:00,DZ_2,El Achir,DZ_2_205007210423
32,2050-07-21 06:10,2050-07-21 07:00,DZ_2,Messaad,DZ_2_205007210610
30,2050-07-21 07:48,2050-07-21 09:00,DZ_2,Ksar Chellala,DZ_2_205007210748
31,2050-07-21 09:54,2050-07-21 11:00,DZ_2,Cheraga,DZ_2_205007210954
29,2050-07-21 11:13,2050-07-21 12:00,DZ_2,Boumerdas,DZ_2_205007211113
28,2050-07-21 12:16,2050-07-21 13:00,DZ_2,Beni Douala,DZ_2_205007211216
29,2050-07-21 13:23,2050-07-21 14:00,DZ_2,El Achir,DZ_2_205007211323
36,2050-07-21 15:10,2050-07-21 16:00,DZ_2,Messaad,DZ_2_205007211510
32,2050-07-21 16:48,2050-07-21 18:00,DZ_2,Ksar Chellala,DZ_2_205007211648
33,2050-07-21 18:54,2050-07-21 20:00,DZ_2,Cheraga,DZ_2_205007211854
36,2050-07-21 20:13,2050-07-21 21:00,DZ_2,Boumerdas,DZ_2_205007212013
35,2050-07-21 21:16,2050-07-21 22:00,DZ_2,Beni Douala,DZ_2_205007212116
39,2050-07-21 22:23,2050-07-21 23:00,DZ_2,El Achir,DZ_2_205007212223
35,2050-07-22 00:10,2050-07-22 01:00,DZ_2,Messaad,DZ_2_205007220010
38,2050-07-22 01:48,2050-07-22 03:00,DZ_2,Ksar Chellala,DZ_2_205007220148
39,2050-07-22 03:54,2050-07-22 05:00,DZ_2,Cheraga,DZ_2_205007220354
36,2050-07-22 05:13,2050-07-22 06:00,DZ_2,Boumerdas,DZ_2_205007220513
38,2050-07-22 06:16,2050-07-22 07:00,DZ_2,Beni Douala,DZ_2_205007220616
33,2050-07-22 07:23,2050-07-22 08:00,DZ_2,El Achir,DZ_2_205007220723
29,2050-07-22 09:10,2050-07-22 10:00,DZ_2,Messaad,DZ_2_205007220910
35,2050-07-22 10:48,2050-07-22 12:00,DZ_2,Ksar Chellala,DZ_2_205007221048
37,2050-07-22 12:54,2050-07-22 14:00,DZ_2,Cheraga,DZ_2_205007221254
27,2050-07-22 14:13,2050-07-22 15:00,DZ_2,Boumerdas,DZ_2_205007221413
27,2050-07-22 15:16,2050-07-22 16:00,DZ_2,Beni Douala,DZ_2_205007221516
24,2050-07-22 16:23,2050-07-22 17:00,DZ_2,El Achir,DZ_2_205007221623
32,2050-07-22 18:10,2050-07-22 19:00,DZ_2,Messaad,DZ_2_205007221810
35,2050-07-22 19:48,2050-07-22 21:00,DZ_2,Ksar Chellala,DZ_2_205007221948
36,2050-07-22 21:54,2050-07-22 23:00,DZ_2,Cheraga,DZ_2_205007222154
39,2050-07-22 23:13,2050-07-23 00:00,DZ_2,Boumerdas,DZ_2_205007222313
43,2050-07-23 00:16,2050-07-23 01:00,DZ_2,Beni Douala,DZ_2_205007230016
44,2050-07-23 01:23,2050-07-23 02:00,DZ_2,El Achir,DZ_2_205007230123
43,2050-07-23 03:10,2050-07-23 04:00,DZ_2,Messaad,DZ_2_205007230310
46,2050-07-23 04:48,2050-07-23 06:00,DZ_2,Ksar Chellala,DZ_2_205007230448
48,2050-07-23 06:54,2050-07-23 08:00,DZ_2,Cheraga,DZ_2_205007230654
41,2050-07-23 08:13,2050-07-23 09:00,DZ_2,Boumerdas,DZ_2_205007230813
40,2050-07-23 09:16,2050-07-23 10:00,DZ_2,Beni Douala,DZ_2_205007230916
44,2050-07-23 10:23,2050-07-23 11:00,DZ_2,El Achir,DZ_2_205007231023
44,2050-07-23 12:10,2050-07-23 13:00,DZ_2,Messaad,DZ_2_205007231210
47,2050-07-23 13:48,2050-07-23 15:00,DZ_2,Ksar Chellala,DZ_2_205007231348
49,2050-07-23 15:54,2050-07-23 17:00,DZ_2,Cheraga,DZ_2_205007231554
42,2050-07-23 17:13,2050-07-23 18:00,DZ_2,Boumerdas,DZ_2_205007231713
44,2050-07-23 18:16,2050-07-23 19:00,DZ_2,Beni Douala,DZ_2_205007231816
41,2050-07-23 19:23,2050-07-23 20:00,DZ_2,El Achir,DZ_2_205007231923
39,2050-07-23 21:10,2050-07-23 22:00,DZ_2,Messaad,DZ_2_205007232110
39,2050-07-23 22:48,2050-07-24 00:00,DZ_2,Ksar Chellala,DZ_2_205007232248
41,2050-07-24 00:54,2050-07-24 02:00,DZ_2,Cheraga,DZ_2_205007240054
40,2050-07-24 02:13,2050-07-24 03:00,DZ_2,Boumerdas,DZ_2_205007240213
42,2050-07-24 03:16,2050-07-24 04:00,DZ_2,Beni Douala,DZ_2_205007240316
38,2050-07-24 04:23,2050-07-24 05:00,DZ_2,El Achir,DZ_2_205007240423
37,2050-07-24 06:10,2050-07-24 07:00,DZ_2,Messaad,DZ_2_205007240610
36,2050-07-24 07:48,2050-07-24 09:00,DZ_2,Ksar Chellala,DZ_2_205007240748
36,2050-07-24 09:54,2050-07-24 11:00,DZ_2,Cheraga,DZ_2_205007240954
37,2050-07-24 11:13,2050-07-24 12:00,DZ_2,Boumerdas,DZ_2_205007241113
37,2050-07-24 12:16,2050-07-24 13:00,DZ_2,Beni Douala,DZ_2_205007241216
39,2050-07-24 13:23,2050-07-24 14:00,DZ_2,El Achir,DZ_2_205007241323
40,2050-07-24 15:10,2050-07-24 16:00,DZ_2,Messaad,DZ_2_205007241510
41,2050-07-24 16:48,2050-07-24 18:00,DZ_2,Ksar Chellala,DZ_2_205007241648
41,2050-07-24 18:54,2050-07-24 20:00,DZ_2,Cheraga,DZ_2_205007241854
40,2050-07-24 20:13,2050-07-24 21:00,DZ_2,Boumerdas,DZ_2_205007242013
40,2050-07-24 21:16,2050-07-24 22:00,DZ_2,Beni Douala,DZ_2_205007242116
39,2050-07-24 22:23,2050-07-24 23:00,DZ_2,El Achir,DZ_2_205007242223
38,2050-07-25 00:10,2050-07-25 01:00,DZ_2,Messaad,DZ_2_205007250010
32,2050-07-25 01:48,2050-07-25 03:00,DZ_2,Ksar Chellala,DZ_2_205007250148
31,2050-07-25 03:54,2050-07-25 05:00,DZ_2,Cheraga,DZ_2_205007250354
32,2050-07-25 05:13,2050-07-25 06:00,DZ_2,Boumerdas,DZ_2_205007250513
30,2050-07-25 06:16,2050-07-25 07:00,DZ_2,Beni Douala,DZ_2_205007250616
31,2050-07-25 07:23,2050-07-25 08:00,DZ_2,El Achir,DZ_2_205007250723
30,2050-07-25 09:10,2050-07-25 10:00,DZ_2,Messaad,DZ_2_205007250910
28,2050-07-25 10:48,2050-07-25 12:00,DZ_2,Ksar Chellala,DZ_2_205007251048
28,2050-07-25 12:54,2050-07-25 14:00,DZ_2,Cheraga,DZ_2_205007251254
27,2050-07-25 14:13,2050-07-25 15:00,DZ_2,Boumerdas,DZ_2_205007251413
26,2050-07-25 15:16,2050-07-25 16:00,DZ_2,Beni Douala,DZ_2_205007251516
24,2050-07-25 16:23,2050-07-25 17:00,DZ_2,El Achir,DZ_2_205007251623
20,2050-07-25 18:10,2050-07-25 19:00,DZ_2,Messaad,DZ_2_205007251810
20,2050-07-25 19:48,2050-07-25 21:00,DZ_2,Ksar Chellala,DZ_2_205007251948
18,2050-07-25 21:54,2050-07-25 23:00,DZ_2,Cheraga,DZ_2_205007252154
17,2050-07-25 23:13,2050-07-26 00:00,DZ_2,Boumerdas,DZ_2_205007252313
17,2050-07-26 00:16,2050-07-26 01:00,DZ_2,Beni Douala,DZ_2_205007260016
16,2050-07-26 01:23,2050-07-26 02:00,DZ_2,El Achir,DZ_2_205007260123
15,2050-07-26 03:10,2050-07-26 04:00,DZ_2,Messaad,DZ_2_205007260310
16,2050-07-26 04:48,2050-07-26 06:00,DZ_2,Ksar Chellala,DZ_2_205007260448
15,2050-07-26 06:54,2050-07-26 08:00,DZ_2,Cheraga,DZ_2_205007260654
14,2050-07-26 08:13,2050-07-26 09:00,DZ_2,Boumerdas,DZ_2_205007260813
8,2050-07-26 09:16,2050-07-26 10:00,DZ_2,Beni Douala,DZ_2_205007260916
7,2050-07-26 10:23,2050-07-26 11:00,DZ_2,El Achir,DZ_2_205007261023
9,2050-07-26 12:10,2050-07-26 13:00,DZ_2,Messaad,DZ_2_205007261210
9,2050-07-26 13:48,2050-07-26 15:00,DZ_2,Ksar Chellala,DZ_2_205007261348
8,2050-07-26 15:54,2050-07-26 17:00,DZ_2,Cheraga,DZ_2_205007261554
11,2050-07-26 17:13,2050-07-26 18:00,DZ_2,Boumerdas,DZ_2_205007261713
11,2050-07-26 18:16,2050-07-26 19:00,DZ_2,Beni Douala,DZ_2_205007261816
12,2050-07-26 19:23,2050-07-26 20:00,DZ_2,El Achir,DZ_2_205007261923
13,2050-07-26 21:10,2050-07-26 22:00,DZ_2,Messaad,DZ_2_205007262110
10,2050-07-26 22:48,2050-07-27 00:00,DZ_2,Ksar Chellala,DZ_2_205007262248
5,2050-07-27 00:54,2050-07-27 02:00,DZ_2,Cheraga,DZ_2_205007270054
5,2050-07-27 02:13,2050-07-27 03:00,DZ_2,Boumerdas,DZ_2_205007270213
8,2050-07-27 03:16,2050-07-27 04:00,DZ_2,Beni Douala,DZ_2_205007270316
12,2050-07-27 04:23,2050-07-27 05:00,DZ_2,El Achir,DZ_2_205007270423
12,2050-07-27 06:10,2050-07-27 07:00,DZ_2,Messaad,DZ_2_205007270610
